cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
E5.6.365	E5	Prelineage	Prelineage	Prelineage	0.999928497392772	9.86071574106496	1.860102891922	-5.3385329246521
E5.6.369	E5	Prelineage	Prelineage	Prelineage	0.998333679064582	9.98902736455813	2.65517735481262	-5.40324735641479
E5.6.371	E5	Prelineage	Prelineage	Prelineage	0.999837896374177	9.90485093695044	2.0457661151886	-5.31374263763428
E5.6.372	E5	Prelineage	Prelineage	Prelineage	0.99937333065083	9.98902736455813	2.30334496498108	-5.22681379318237
E5.6.373	E5	Prelineage	Prelineage	Prelineage	0.999634460438299	9.94658890505377	2.18000268936157	-5.33162450790405
E5.6.375	E5	Prelineage	Prelineage	Prelineage	0.999542330683098	9.91367747515008	2.2636616230011	-5.21974229812622
E5.6.379	E5	Prelineage	Prelineage	Prelineage	0.994815624919185	9.8232862446084	1.71452581882477	-5.24432849884033
E5.6.382	E5	Morula	Morula	Morula	0.966528923450367	5.88618614529578	-2.64249539375305	-7.8901891708374
E5.7.674	E5	Prelineage	Prelineage	Prelineage	0.998438620933081	9.68777725667058	1.19367778301239	-5.09465837478638
E5.7.675	E5	Prelineage	Prelineage	Prelineage	0.998768798624916	9.78458732956801	1.49214994907379	-5.11564922332764
E5.7.676	E5	Prelineage	Prelineage	Prelineage	0.998731509491571	9.74079063434399	1.48836600780487	-5.19947290420532
E5.7.677	E5	Prelineage	Prelineage	Prelineage	0.878193936117891	9.7685495652011	1.63342773914337	-5.0545482635498
E5.7.678	E5	Prelineage	Prelineage	Prelineage	0.956583573283552	9.80136910812636	1.59615480899811	-4.95709562301636
E5.7.679	E5	Prelineage	Prelineage	Prelineage	0.958848605214462	9.75675007584933	1.57260739803314	-5.0085620880127
E5.7.680	E5	Prelineage	Ambiguous	Ambiguous	0.475320715540944	NA	1.4013808965683	-5.03033256530762
E5.7.681	E5	Prelineage	Prelineage	Prelineage	0.992173606294827	9.74271665659198	1.1443578004837	-4.96522331237793
E5.7.682	E5	Prelineage	Prelineage	Prelineage	0.935072484979777	9.73357870345917	1.2993757724762	-4.90100002288818
E5.7.685	E5	Prelineage	Prelineage	Prelineage	0.98779176121065	9.81188930175996	1.60768616199493	-5.05922842025757
E5.7.686	E5	Prelineage	Ambiguous	Ambiguous	0.283863235824087	NA	1.34126651287079	-5.40376615524292
E5.7.688	E5	Prelineage	Prelineage	Prelineage	0.996439410277335	9.7810585679847	1.49321842193604	-5.09352731704712
E5.7.689	E5	Prelineage	Prelineage	Prelineage	0.999466649679374	9.76682188651303	1.56056153774261	-5.06417608261108
E5.7.691	E5	Prelineage	Prelineage	Prelineage	0.982420179643008	9.75265663391797	1.47354364395142	-5.08884954452515
E5.7.692	E5	Prelineage	Prelineage	Prelineage	0.999200168682019	9.83200120472491	1.8199325799942	-5.31125497817993
E5.7.693	E5	Prelineage	Ambiguous	Ambiguous	0.496290994136498	NA	1.56309366226196	-5.08568239212036
E5.7.695	E5	Prelineage	Prelineage	Prelineage	0.925551474649959	9.70539535428463	1.36841261386871	-5.22040367126465
E5.7.696	E5	Prelineage	Prelineage	Prelineage	0.994653512061585	9.77355595213777	1.53660595417023	-5.10561895370483
E5.7.697	E5	Prelineage	Prelineage	Prelineage	0.997467218306637	9.77386268365966	1.51229500770569	-5.05155754089355
E5.7.698	E5	Prelineage	Prelineage	Prelineage	0.994408520302838	9.72361926870099	1.52813374996185	-5.31148958206177
E5.7.700	E5	Prelineage	Prelineage	Prelineage	0.92683904602104	9.78820348458502	1.43291795253754	-4.89863395690918
E5.7.701	E5	Prelineage	Prelineage	Prelineage	0.948349880787539	9.72746033577366	1.51238930225372	-5.28648281097412
E5.7.703	E5	Prelineage	Prelineage	Prelineage	0.964403456148832	9.76781204384719	1.68957626819611	-5.36520481109619
E5.7.706	E5	Prelineage	Prelineage	Prelineage	0.881711156220075	9.88000745997249	1.99467897415161	-5.49011468887329
E5.early.31.3059	E5	Prelineage	Prelineage	Prelineage	0.957171667742035	9.5166478222226	0.882098317146301	-5.31104469299316
E5.early.31.3060	E5	Morula	Morula	Morula	0.955205810161582	8.22565121018871	-1.54315638542175	-7.08503818511963
E5.early.31.3062	E5	Prelineage	Prelineage	Prelineage	0.929237598551341	9.61779063634261	1.19258975982666	-5.31782674789429
E5.early.31.3064	E5	Morula	Prelineage	Prelineage	0.582166397459817	9.56021898812323	-1.2024804353714	-7.03536176681519
E5.early.31.3070	E5	Prelineage	Prelineage	Prelineage	0.998462486246134	9.59031856188823	1.20306897163391	-5.25240564346313
E5.early.31.3071	E5	Prelineage	Prelineage	Prelineage	0.99806395563486	9.62069575753349	1.28258156776428	-5.32630300521851
E5.early.31.3072	E5	Prelineage	Prelineage	Prelineage	0.90832750650929	9.72320684704907	1.30701518058777	-5.34909868240356
E5.early.36.3215	E5	Prelineage	Prelineage	Prelineage	0.987891274865392	9.2498116312065	1.07385623455048	-5.82133674621582
E5.early.36.3216	E5	Prelineage	Prelineage	Prelineage	0.998950684242656	9.2498116312065	0.902194738388062	-5.79181146621704
E5.early.36.3217	E5	Prelineage	Prelineage	Prelineage	0.987987016691483	9.25183070330701	0.907259225845337	-5.89982843399048
E5.early.36.3218	E5	Prelineage	Prelineage	Prelineage	0.993739247242678	9.46139295160384	0.900295734405518	-5.48924589157104
E5.early.36.3219	E5	Prelineage	Ambiguous	Ambiguous	0.393821449613034	NA	0.736718475818634	-5.75564384460449
E5.early.36.3220	E5	Prelineage	Prelineage	Prelineage	0.843007359031359	9.26563730274745	0.941001236438751	-5.65187311172485
E5.early.36.3221	E5	Prelineage	Prelineage	Prelineage	0.973474903832649	9.25183070330701	1.10235643386841	-5.77226829528809
E5.early.36.3222	E5	Prelineage	Ambiguous	Ambiguous	0.24732598152516	NA	0.801922142505646	-5.97478008270264
E5.early.36.3224	E5	Prelineage	Prelineage	Prelineage	0.999876731729449	9.5021445310492	1.25856375694275	-5.41519641876221
E5.early.36.3226	E5	Prelineage	Prelineage	Prelineage	0.999926575376316	9.41766635499054	1.35072338581085	-5.79757738113403
E5.13.1773	E5	Epiblast	Epiblast	Early_EPI	0.634968112661335	11.5111699907363	-0.214068531990051	-2.3555018901825
E5.13.1779	E5	Epiblast	Epiblast	Early_EPI	0.999226997721112	11.746367287955	-1.19593417644501	-2.16816139221191
E5.13.1780	E5	Epiblast	Epiblast	Early_EPI	0.991380474656998	11.7362525346371	-0.720488250255585	-1.84907913208008
E5.14.1782	E5	ICM	Ambiguous	Ambiguous	0.441397016634829	NA	-0.269682914018631	-2.33912658691406
E5.14.1806	E5	ICM	Ambiguous	Ambiguous	0.354938743312553	NA	-0.825750052928925	-2.47463202476501
E5.14.1807	E5	Epiblast	Epiblast	Early_EPI	0.795243034244617	11.2890554484259	-0.347550094127655	-2.35195350646973
E5.14.1813	E5	ICM	ICM	ICM	0.735845556687294	11.7180924763576	-0.27153953909874	-2.5722017288208
E5.14.1918	E5	Epiblast	Epiblast	Early_EPI	0.998384429826912	11.8041885592061	-1.07245802879333	-2.04577040672302
E5.16.1898	E5	Epiblast	Epiblast	Early_EPI	0.995966185123038	11.8469880314828	-0.762463867664337	-1.86586785316467
E5.16.1909	E5	Epiblast	Epiblast	Early_EPI	0.997765182993401	11.8078299671898	-1.00330126285553	-1.97826766967773
E5.3.50	E5	ICM	Epiblast	Early_EPI	0.951809217255203	11.9280128329402	-1.3049224615097	-3.04899597167969
E5.37.3239	E5	ICM	ICM	ICM	0.850324371171364	11.6919529244568	-0.792412400245667	-2.73517918586731
E5.37.3242	E5	ICM	Ambiguous	Ambiguous	0.283817254460459	NA	-0.895888268947601	-2.73194575309753
E5.37.3246	E5	ICM	Ambiguous	Ambiguous	0.413383090935843	NA	-0.66997104883194	-2.80261993408203
E5.40.3286	E5	ICM	ICM	ICM	0.728887490187181	11.6410389528438	-0.879749953746796	-2.85846352577209
E5.40.3290	E5	ICM	Ambiguous	Ambiguous	0.478709358783233	NA	-0.884677767753601	-2.87161874771118
E5.12.1038	E5	EPI.PrE.INT	Ambiguous	Ambiguous	0.166495196492515	NA	0.298513501882553	-0.990215539932251
E5.1.31	E5	ICM	Ambiguous	Ambiguous	0.49242379137575	NA	-0.181673645973206	-2.88360238075256
E5.14.1783	E5	ICM	Ambiguous	Ambiguous	0.315457271637037	NA	0.0115330098196864	-2.05608820915222
E5.14.1785	E5	Hypoblast	Ambiguous	Ambiguous	0.415302924260507	NA	0.0228344276547432	-1.93922877311707
E5.14.1793	E5	ICM	Ambiguous	Ambiguous	0.369512963719378	NA	0.117382794618607	-2.07938671112061
E5.14.1811	E5	ICM	Ambiguous	Ambiguous	0.284930446770871	NA	0.187678351998329	-1.45760440826416
E5.14.1812	E5	Hypoblast	ICM	ICM	0.513910309679581	12.101746137384	0.00482927449047565	-1.5315842628479
E5.16.1890	E5	Epiblast	Ambiguous	Ambiguous	0.295627594616618	NA	-0.175492599606514	-2.07289862632751
E5.16.1891	E5	TE	Ambiguous	Ambiguous	0.197615741260345	NA	-0.11480900645256	-2.04184865951538
E5.37.3243	E5	ICM	Ambiguous	Ambiguous	0.10734428759708	NA	0.181658670306206	-1.3348001241684
E5.37.3245	E5	ICM	Ambiguous	Ambiguous	0.0611638995297602	NA	0.0904523432254791	-1.5656772851944
E5.40.3288	E5	ICM	ICM	ICM	0.698385053614331	11.4451218077357	-0.32287660241127	-3.05766248703003
E5.40.3289	E5	ICM	Ambiguous	Ambiguous	0.303905662297528	NA	-0.241740420460701	-2.70032286643982
E5.40.3292	E5	ICM	ICM	ICM	0.563760952258645	11.6185780291106	-0.462400585412979	-2.93397784233093
E5.9.931	E5	ICM	Ambiguous	Ambiguous	0.0969972824280237	NA	-0.0291227698326111	-2.93005537986755
E5.13.1750	E5	Epiblast	Epiblast	Early_EPI	0.741684778899296	11.5372275444289	0.357694208621979	-2.26618218421936
E5.13.1771	E5	EPI.PrE.INT	TE	TE	0.933330988055337	11.7942751709797	4.2868480682373	-3.79662203788757
E5.14.1784	E5	Epiblast	Ambiguous	Ambiguous	0.213236847165491	NA	-0.0129304602742195	-2.19541835784912
E5.14.1794	E5	TE	Ambiguous	Ambiguous	0.474352646102404	NA	-0.379680246114731	-2.24094700813293
E5.16.1897	E5	Epiblast	TE	TE	0.940880388592551	12.4404474904065	4.30334043502808	-3.36311483383179
E5.16.1913	E5	Epiblast	TE	TE	0.883850275083668	12.4404474904065	0.374505490064621	-2.35300016403198
E5.3.59	E5	ICM	Ambiguous	Ambiguous	0.300041696045755	NA	-0.731822967529297	-2.96323561668396
E5.3.61	E5	ICM	Epiblast	Early_EPI	0.723879626662784	11.6982470706186	-1.34987139701843	-3.01098155975342
E5.40.3281	E5	ICM	Ambiguous	Ambiguous	0.112024830246246	NA	-0.171156331896782	-2.58402585983276
E5.40.3282	E5	ICM	Ambiguous	Ambiguous	0.455421724859943	NA	-0.171536520123482	-2.76725697517395
E5.40.3287	E5	ICM	ICM	ICM	0.921311459682127	11.6481458588704	-0.619373440742493	-2.78203892707825
E5.40.3300	E5	Epiblast	Ambiguous	Ambiguous	0.120303739783105	NA	-0.599969387054443	-2.4152307510376
E5.8.922	E5	ICM	ICM	ICM	0.698924589152432	10.982691033841	0.0882962346076965	-3.48359251022339
E5.10.936	E5	TE	TE	TE	0.996869714043849	11.8617443581261	4.88698720932007	-4.71601915359497
E5.10.939	E5	TE	TE	TE	0.996521132201566	11.2268632861385	4.3923921585083	-4.45979452133179
E5.11.953	E5	ICM	Ambiguous	Ambiguous	0.0662297173614114	NA	0.161772564053535	-2.92983651161194
E5.11.955	E5	ICM	Ambiguous	Ambiguous	0.175202288397116	NA	0.065645307302475	-3.02426862716675
E5.11.956	E5	ICM	ICM	ICM	0.561534009295435	11.4527362410751	-0.198527991771698	-2.94085907936096
E5.12.1033	E5	TE	TE	TE	0.999290823093537	12.164353020144	5.83752536773682	-4.52449655532837
E5.12.1034	E5	TE	TE	TE	0.991246558862802	12.0986262955819	5.6388258934021	-4.32446193695068
E5.12.1036	E5	TE	TE	TE	0.984087604916542	11.8654700299002	4.80113077163696	-3.93024826049805
E5.12.1039	E5	TE	TE	TE	0.995873169115424	12.0407372179956	5.80015277862549	-4.42452335357666
E5.12.1041	E5	EPI.PrE.INT	TE	TE	0.940560257720879	11.8417794518026	4.58212232589722	-3.8722767829895
E5.1.28	E5	TE	TE	TE	0.959030311083526	11.899757349495	5.30241441726685	-5.02898597717285
E5.1.30	E5	TE	TE	TE	0.985707038941109	11.9095755625265	5.44808340072632	-4.69269037246704
E5.13.1752	E5	EPI.PrE.INT	TE	TE	0.954004569113307	11.784002583474	4.47941780090332	-3.95730233192444
E5.13.1753	E5	TE	TE	TE	0.972345409295986	11.800115041721	4.57482194900513	-4.15071392059326
E5.13.1754	E5	Epiblast	TE	TE	0.986368448508277	11.7811353789197	4.36571311950684	-3.87954163551331
E5.13.1755	E5	TE	TE	TE	0.956723710649285	11.800115041721	4.61668109893799	-3.9719877243042
E5.13.1756	E5	EPI.PrE.INT	TE	TE	0.953235037704967	11.7831386505121	4.43056297302246	-3.91861367225647
E5.13.1757	E5	TE	TE	TE	0.974047447386011	11.7992511087591	4.68170976638794	-4.06616401672363
E5.13.1758	E5	TE	TE	TE	0.985311532663983	11.8131223429458	4.46318197250366	-3.98091125488281
E5.13.1759	E5	TE	TE	TE	0.980510731594912	11.8361248364809	4.73658132553101	-4.12352466583252
E5.13.1760	E5	TE	TE	TE	0.969467067260593	11.8189890402613	5.17102718353271	-4.46772241592407
E5.13.1761	E5	TE	TE	TE	0.984525487115077	11.8068151156517	4.90510940551758	-4.27860355377197
E5.13.1762	E5	TE	TE	TE	0.997819281503197	11.9530941845518	5.5380973815918	-4.54975748062134
E5.13.1763	E5	TE	TE	TE	0.984262778821999	11.8039246416453	4.79032468795776	-4.17025995254517
E5.13.1764	E5	TE	TE	TE	0.975823850077411	11.8131223429458	4.639488697052	-4.19769763946533
E5.13.1765	E5	EPI.PrE.INT	TE	TE	0.995959664216968	11.8221450073829	4.53481292724609	-4.20084857940674
E5.13.1766	E5	TE	TE	TE	0.984910633986852	11.8956220091606	5.21034669876099	-4.31736469268799
E5.13.1767	E5	TE	TE	TE	0.979972757855717	12.0107738008494	5.2301983833313	-3.93106603622437
E5.13.1768	E5	TE	TE	TE	0.981119460094013	11.800115041721	4.55930614471436	-4.06629037857056
E5.13.1769	E5	TE	TE	TE	0.998315022227621	12.0018437736932	5.59325122833252	-4.65473127365112
E5.13.1770	E5	TE	TE	TE	0.999346159745706	11.9591226213262	5.15707206726074	-4.334876537323
E5.13.1774	E5	TE	TE	TE	0.989377487062546	11.8658790514897	4.84873199462891	-4.05989837646484
E5.13.1775	E5	TE	TE	TE	0.964825023824528	11.8379721423094	4.91595125198364	-4.16261768341064
E5.13.1776	E5	TE	TE	TE	0.982550900890908	11.8228555606454	4.61516571044922	-4.08628273010254
E5.13.1777	E5	EPI.PrE.INT	TE	TE	0.967414088712629	11.7839592259098	4.49122953414917	-4.04964351654053
E5.13.1781	E5	TE	TE	TE	0.993465151255535	11.9379986271343	5.65472173690796	-4.68901348114014
E5.14.1788	E5	TE	TE	TE	0.945758322566481	11.7921867165437	4.69353866577148	-4.17852020263672
E5.14.1789	E5	Epiblast	TE	TE	0.981979554876315	11.8566566285308	4.51289367675781	-3.76820778846741
E5.14.1790	E5	TE	TE	TE	0.989012211498183	12.1998278153032	4.358482837677	-4.29693460464478
E5.14.1791	E5	TE	TE	TE	0.999990722619968	11.9469771068069	5.52795076370239	-4.2945122718811
E5.14.1795	E5	Epiblast	TE	TE	0.944058871790481	11.8059991344676	4.47891759872437	-3.90771102905273
E5.14.1797	E5	TE	TE	TE	0.995049925212407	11.8442738510853	5.1485390663147	-4.32385969161987
E5.14.1916	E5	TE	Epiblast	Early_EPI	0.976937449380444	11.4949852817063	0.403248012065887	-2.35061597824097
E5.14.1919	E5	EPI.PrE.INT	Ambiguous	Ambiguous	0.372773604103713	NA	-0.0293303932994604	-1.93442642688751
E5.14.1923	E5	TE	TE	TE	0.985617619990001	12.0835567190076	5.38617420196533	-3.97945976257324
E5.14.1924	E5	TE	TE	TE	0.969497250967597	11.8059991344676	4.56325817108154	-4.03410291671753
E5.16.1887	E5	TE	TE	TE	0.986287414690043	12.4916736976765	6.2997350692749	-3.79938626289368
E5.16.1888	E5	TE	TE	TE	0.980430826257813	12.2162449210988	5.66528987884521	-3.79175043106079
E5.16.1889	E5	TE	TE	TE	0.978673513593153	12.4324378237512	6.1691255569458	-3.74787878990173
E5.16.1893	E5	TE	TE	TE	0.980035713764377	12.2296096599404	5.54011535644531	-3.68306493759155
E5.16.1894	E5	TE	TE	TE	0.984118698131647	12.4223697078925	5.96459579467773	-3.69673728942871
E5.16.1899	E5	TE	TE	TE	0.985271188855248	12.328025853154	6.00290012359619	-3.73248505592346
E5.16.1900	E5	TE	TE	TE	0.987115066649505	12.372210916329	5.92829036712646	-3.69527578353882
E5.16.1901	E5	TE	TE	TE	0.981872357594429	12.175694466648	5.14398050308228	-3.84622597694397
E5.16.1903	E5	TE	TE	TE	0.975104035421345	12.1866271700733	5.58043670654297	-3.68323373794556
E5.16.1904	E5	TE	TE	TE	0.974102322950693	12.2315167052456	5.64153671264648	-3.62508630752563
E5.16.1905	E5	TE	TE	TE	0.980159646653321	12.1866271700733	5.55877637863159	-3.75658297538757
E5.16.1906	E5	TE	TE	TE	0.971715911767114	12.2315167052456	5.47039556503296	-3.46057724952698
E5.16.1907	E5	TE	TE	TE	0.975473842023002	12.2732999747426	5.70206165313721	-3.94161868095398
E5.16.1910	E5	Epiblast	TE	TE	0.97941302052636	12.63544202453	4.83142709732056	-2.99993658065796
E5.16.1912	E5	TE	TE	TE	0.972855297121838	12.4730022635161	6.16938543319702	-3.73745656013489
E5.16.1914	E5	TE	TE	TE	0.987212767653682	12.2742821228493	5.33338403701782	-3.59606647491455
E5.16.1915	E5	TE	TE	TE	0.985338606121497	12.3661003035255	6.27929925918579	-4.01363229751587
E5.2.38	E5	TE	TE	TE	0.989501556678347	11.5914496715558	4.90196847915649	-5.22289848327637
E5.2.42	E5	TE	TE	TE	0.996204031394617	11.7283492127224	4.88575172424316	-4.78336000442505
E5.2.46	E5	TE	TE	TE	0.992788583011187	11.5898109680704	4.90048456192017	-5.16232490539551
E5.2.47	E5	TE	TE	TE	0.99790308530959	11.5914496715558	4.89988994598389	-5.20824003219604
E5.3.51	E5	TE	TE	TE	0.981948457129585	12.0469651387219	6.02742195129395	-4.57956886291504
E5.3.54	E5	TE	TE	TE	0.982864088661203	12.2240286473492	6.27658414840698	-4.43065500259399
E5.3.55	E5	TE	TE	TE	0.99444373931646	12.4150249595622	5.62240219116211	-2.84540319442749
E5.3.56	E5	TE	TE	TE	0.987558957366462	12.2240286473492	6.00865840911865	-4.62599325180054
E5.3.57	E5	TE	TE	TE	0.917794663193765	12.3768079195568	6.00188016891479	-4.06996822357178
E5.37.3232	E5	TE	TE	TE	0.994799361753379	12.0631897147526	6.07107019424438	-3.6578061580658
E5.37.3234	E5	TE	TE	TE	0.990842554804788	12.6910861394432	5.66231775283813	-3.45134544372559
E5.37.3235	E5	TE	TE	TE	0.982950649951717	12.4667383244752	5.88108825683594	-3.47254109382629
E5.37.3237	E5	TE	TE	TE	0.988067429776212	12.1344155240866	6.20266723632812	-4.18471717834473
E5.37.3240	E5	TE	Epiblast	Early_EPI	0.662565853692515	11.4497010297306	-0.105996049940586	-2.48405385017395
E5.39.3262	E5	TE	TE	TE	0.999761184194423	11.2425109175011	3.87532520294189	-5.34096956253052
E5.39.3264	E5	TE	TE	TE	0.999927569976367	11.4298353050357	4.17290210723877	-5.21996259689331
E5.40.3278	E5	TE	TE	TE	0.986893840906798	12.0020743250037	5.7707781791687	-4.53459787368774
E5.40.3279	E5	TE	TE	TE	0.996796830928935	12.131358850581	5.54777860641479	-4.16206884384155
E5.40.3280	E5	TE	Ambiguous	Ambiguous	0.0997294752620946	NA	-0.0648657754063606	-2.18916988372803
E5.40.3283	E5	TE	TE	TE	0.999969786890898	11.7636811594161	4.47092151641846	-4.84575796127319
E5.40.3291	E5	TE	TE	TE	0.999194328087608	11.7558369122434	4.85134935379028	-4.69620943069458
E5.40.3294	E5	TE	TE	TE	0.998675808800245	11.7636811594161	5.18284702301025	-4.48232793807983
E5.40.3296	E5	Epiblast	Epiblast	Early_EPI	0.987149850821387	11.6329330577426	-0.211014837026596	-2.01187896728516
E5.40.3297	E5	Epiblast	TE	TE	0.990634713235374	11.7806380459964	4.43176317214966	-4.07949829101562
E5.40.3299	E5	Epiblast	Epiblast	Early_EPI	0.987937830005312	11.6329330577426	-0.48740491271019	-1.84495735168457
E5.40.3301	E5	TE	Ambiguous	Ambiguous	0.469134435794759	NA	-0.0393011644482613	-2.30913591384888
E5.40.3303	E5	TE	Epiblast	Early_EPI	0.928351187009457	11.5113933655053	0.0395837165415287	-2.50083303451538
E5.41.3313	E5	TE	Prelineage	Prelineage	0.939188712078732	10.0627531407704	3.60049867630005	-5.68407201766968
E5.41.3315	E5	TE	TE	TE	0.990075617426216	10.9785198411222	3.75419902801514	-5.53638362884521
E5.41.3316	E5	TE	Ambiguous	Ambiguous	0.486960334396609	NA	3.6778826713562	-5.53358459472656
E5.5.101	E5	TE	TE	TE	0.99560504252832	11.8826687840291	5.46062612533569	-4.98347520828247
E5.5.96	E5	TE	TE	TE	0.987607660910544	11.9088421634148	5.544517993927	-4.81304597854614
E5.5.98	E5	TE	TE	TE	0.992776494139167	11.9969051095682	5.87739181518555	-4.84912776947021
E6.10.1046	E6	Epiblast	Epiblast	Early_EPI	0.999647589377616	12.1157855797982	-1.95640051364899	-2.95582938194275
E6.10.1048	E6	Epiblast	Epiblast	Early_EPI	0.992129231144349	12.1009292834537	-1.79650926589966	-2.94086408615112
E6.10.1049	E6	Epiblast	Epiblast	Early_EPI	0.997846067128646	12.0118456445573	-1.79476273059845	-3.03512191772461
E6.10.1050	E6	Epiblast	Epiblast	Early_EPI	0.996212522446956	12.1009292834537	-1.83365309238434	-2.90684485435486
E6.10.1051	E6	Epiblast	Epiblast	Early_EPI	0.996826564349878	11.8495802485095	-1.67973613739014	-2.97798895835876
E6.10.1055	E6	Epiblast	Epiblast	Early_EPI	0.991758420017119	11.6264801900161	-1.57060444355011	-3.03738045692444
E6.10.1056	E6	Epiblast	Epiblast	Early_EPI	0.999499762796877	12.2924025159641	-1.95837044715881	-2.70107865333557
E6.10.1057	E6	Epiblast	Epiblast	Early_EPI	0.999542250093362	12.2657293798678	-2.02697038650513	-2.65837979316711
E6.12.1274	E6	Epiblast	Epiblast	Early_EPI	0.960742481677854	12.2363256173251	-1.0155656337738	-1.62131500244141
E6.12.1289	E6	Epiblast	TE	TE	0.958142833291335	12.9330322389828	4.65752840042114	-2.49022722244263
E6.13.1381	E6	EPI.PrE.INT	Epiblast	Early_EPI	0.995597665121895	12.9184092462624	-2.26809120178223	-1.71343600749969
E6.13.1389	E6	Epiblast	Epiblast	Early_EPI	0.991998040471242	12.662800644617	-1.60484027862549	-1.50428342819214
E6.17.1586	E6	Epiblast	Epiblast	Early_EPI	0.999856107168271	12.5838224763166	-1.73211908340454	-2.01548147201538
E6.17.1588	E6	Epiblast	Epiblast	Early_EPI	0.99968002739186	12.352011089087	-1.5058981180191	-1.87717819213867
E6.17.1611	E6	Epiblast	Epiblast	Early_EPI	0.999401419471465	12.506200919245	-1.54926943778992	-1.84479987621307
E6.17.1612	E6	EPI.PrE.INT	Epiblast	Early_EPI	0.999736525582381	12.5153283990844	-1.5559698343277	-1.93530583381653
E6.6.721	E6	Epiblast	Epiblast	Early_EPI	0.940943897476744	11.2864797475663	-0.294955879449844	-2.8308219909668
E6.6.722	E6	Epiblast	Epiblast	Early_EPI	0.615917146149582	11.4563927819202	-0.573229491710663	-2.67247223854065
E6.8.794	E6	Epiblast	Epiblast	Early_EPI	0.999596396495986	12.4795816840444	-1.57117033004761	-1.77187788486481
E6.8.801	E6	Epiblast	Epiblast	Early_EPI	0.99765110604134	12.4458752153144	-1.41852998733521	-1.64132022857666
E6.9.1022	E6	Epiblast	Epiblast	Early_EPI	0.999231171539194	12.4457422376794	-1.49663162231445	-1.7154768705368
E6.10.1043	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.904060814441461	14.3428803039575	0.469397187232971	-0.204638406634331
E6.10.1044	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.92905913566685	14.1979192169654	0.465728521347046	-0.236662894487381
E6.10.1060	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.947978089334726	13.7460818873888	0.36477991938591	-0.711871802806854
E6.10.1061	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.953641702010313	13.961857684297	0.316786676645279	-0.705929696559906
E6.12.1281	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.982214362067073	15.1762603940532	0.829897701740265	0.653863608837128
E6.22.1866	E6	EPI.PrE.INT	TE	TE	0.981915959630685	13.1327152787336	5.52739667892456	-2.27556824684143
E6.6.718	E6	Epiblast	Epiblast	Early_EPI	0.915544639447901	11.2864797475663	-0.149017006158829	-2.49267673492432
E6.6.720	E6	Epiblast	Ambiguous	Ambiguous	0.327936791840683	NA	-0.162283182144165	-2.44351124763489
E6.8.816	E6	Epiblast	Epiblast	Early_EPI	0.647359246454057	12.4834430463798	4.28396081924438	-2.62760519981384
E6.12.1279	E6	Hypoblast	TE	TE	0.975290546984648	12.6944930733376	4.59871244430542	-1.84242463111877
E6.13.1378	E6	EPI.PrE.INT	Epiblast	Early_EPI	0.720137556383661	12.7689887626667	-1.46701872348785	-1.12060844898224
E6.13.1382	E6	Hypoblast	TE	TE	0.658134526274797	13.4416322118196	5.10165643692017	-1.09196674823761
E6.17.1579	E6	TE	TE	TE	0.992833518120097	12.7986550401774	4.8291187286377	-1.99440312385559
E6.17.1584	E6	Epiblast	TE	TE	0.917633367735187	12.7322331285674	2.40678977966309	-4.34605264663696
E6.17.1617	E6	EPI.PrE.INT	Epiblast	Early_EPI	0.994842242911787	12.2703945416322	-1.26380825042725	-1.57919406890869
E6.6.715	E6	Epiblast	Ambiguous	Ambiguous	0.33161603304437	NA	-0.0484043247997761	-2.48445558547974
E6.8.791	E6	Epiblast	TE	TE	0.966172302481369	13.1285640324829	5.00338172912598	-2.59336185455322
E6.8.792	E6	Epiblast	TE	TE	0.878326809727949	13.1285640324829	4.82255792617798	-2.74414443969727
E6.8.802	E6	Epiblast	TE	TE	0.825674710377257	13.1285640324829	4.72758197784424	-2.71267414093018
E6.8.813	E6	Epiblast	TE	TE	0.969423220707045	13.1285640324829	4.99235773086548	-2.52874803543091
E6.8.815	E6	Epiblast	Epiblast	Early_EPI	0.885995209182245	12.4834430463798	-1.10234868526459	-1.60613131523132
E6.9.1024	E6	Epiblast	Epiblast	Early_EPI	0.949188319194763	12.4458752153144	-1.14421677589417	-1.50795352458954
E6.10.1045	E6	Hypoblast	Hypoblast	Early_Hypoblast	0.947125390481195	14.3136390319805	0.472942262887955	-0.314432561397552
E6.10.1047	E6	Epiblast	Epiblast	Early_EPI	0.983084727053071	11.7842085792403	-1.3744136095047	-3.2366259098053
E6.10.1052	E6	Epiblast	Epiblast	Early_EPI	0.99884600022931	11.6961305977562	-1.73103606700897	-2.93596601486206
E6.10.1058	E6	Epiblast	Epiblast	Early_EPI	0.965333174737624	11.6035221238249	-1.24483811855316	-2.99893546104431
E6.11.1064	E6	TE	TE	TE	0.99136849727505	14.0821229672938	6.94806909561157	-0.573440492153168
E6.11.1070	E6	TE	TE	TE	0.968953838688667	15.6192688838649	5.69394445419312	2.86338424682617
E6.11.1076	E6	TE	TE	TE	0.994460011556488	12.982442823684	6.92494344711304	-3.093186378479
