cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
sc7785527	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.979067475665418	NA	-8.27041149139404	8.8344202041626
sc7788240	CS7	PriS	PriS	PriS	0.93220648333796	NA	-4.96778583526611	0.319270461797714
sc7786432	CS7	AdvMes	AdvMes	AdvMes	0.96727440353594	NA	-6.93398523330688	5.92046070098877
sc7786154	CS7	Mesoderm	Mesoderm	Mesoderm	0.995610495514132	NA	-6.95345735549927	3.64563918113708
sc7785972	CS7	Epiblast	Epiblast	Late_EPI	0.99974208203479	16.3204701572291	-5.43305778503418	-1.87997949123383
sc7785461	CS7	Mesoderm	Mesoderm	Mesoderm	0.999960487661284	NA	-5.11686563491821	4.90027904510498
sc7786134	CS7	PriS	PriS	PriS	0.991020274086808	NA	-7.92491817474365	1.07992804050446
sc7785859	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.994311715045874	NA	-12.4580354690552	4.31501626968384
sc7786781	CS7	Mesoderm	Mesoderm	Mesoderm	0.865563383304722	NA	-4.35301494598389	4.58301544189453
sc7788234	CS7	PriS	PriS	PriS	0.930419961221433	NA	-6.40179681777954	0.491330802440643
sc7786695	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999719267971033	NA	-7.31228446960449	6.34102773666382
sc7786128	CS7	Mesoderm	Mesoderm	Mesoderm	0.977771905024888	NA	-5.33395147323608	3.24275374412537
sc7786670	CS7	Late_Amnion	Amnion	Amnion	0.98480873147663	NA	-3.89376783370972	-0.138029903173447
sc7788123	CS7	Mesoderm	Mesoderm	Mesoderm	0.999828011206928	NA	-6.90535163879395	2.59402322769165
sc7786292	CS7	Epiblast	Epiblast	Late_EPI	0.996498983428608	16.3046448723895	-5.45144271850586	-1.20468235015869
sc7785838	CS7	Mesoderm	Mesoderm	Mesoderm	0.966587534881423	NA	-4.43508720397949	2.84833168983459
sc7785387	CS7	HEP	HEP	HEP	0.990253740386062	NA	-10.0285329818726	4.23353719711304
sc7788387	CS7	HEP	HEP	HEP	0.972600426259434	NA	-9.05479621887207	3.9715301990509
sc7785774	CS7	Mesoderm	Mesoderm	Mesoderm	0.855402638505891	NA	-4.62883567810059	3.72661519050598
sc7788166	CS7	PriS	Ambiguous	Ambiguous	0.403685116487477	NA	-5.99209308624268	1.17867505550385
sc7788284	CS7	PriS	PriS	PriS	0.921600590733448	NA	-5.62250328063965	0.0848309099674225
sc7785623	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999376771393722	NA	-7.32902193069458	8.1104907989502
sc7786497	CS7	HEP	HEP	HEP	0.99797049787716	NA	-9.86388778686523	4.00177049636841
sc7786308	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.975351789592086	NA	-7.15312528610229	6.07412576675415
sc7785852	CS7	Mesoderm	Mesoderm	Mesoderm	0.995437922877011	NA	-6.72324371337891	2.34825396537781
sc7786264	CS7	DE	DE	DE	0.992920990935476	NA	-1.03893113136292	1.384202003479
sc7786120	CS7	AdvMes	ExE_Mes	ExE_Mes	0.693533937705682	NA	-7.13408899307251	6.00004386901855
sc7786234	CS7	PriS	Ambiguous	Ambiguous	0.461324522532805	NA	-5.1852593421936	-0.536463379859924
sc7785507	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.921576939657445	NA	-7.95649147033691	8.9474925994873
sc7785520	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.647466774730139	NA	-8.13153648376465	8.93619251251221
sc7785401	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.917916915084341	NA	-8.22280693054199	8.81548404693604
sc7785845	CS7	Epiblast	Epiblast	Late_EPI	0.99954587243773	16.3832971435489	-5.70236825942993	-1.93833553791046
sc7786594	CS7	Late_Amnion	Amnion	Amnion	0.998552193093075	NA	-3.39209580421448	0.592030644416809
sc7786545	CS7	YSE	YSE	YSE	0.999116358358726	NA	0.809790909290314	2.61318850517273
sc7785422	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.859141724941093	NA	-7.68060970306396	9.12991905212402
sc7788343	CS7	Mesoderm	Mesoderm	Mesoderm	0.948825084640916	NA	-4.25395059585571	3.82545280456543
sc7786077	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999362674866046	NA	-7.40965461730957	5.87897682189941
sc7785900	CS7	Mesoderm	Mesoderm	Mesoderm	0.999391208937439	NA	-4.8373122215271	1.71183681488037
sc7786405	CS7	Epiblast	Epiblast	Late_EPI	0.999922627717124	16.6608415180918	-5.67859792709351	-1.19763255119324
